3753	Knob thermostat	Knob / Button	Cooker Hood	1
3754	Control panel	Control pannel box	Dishwasher	1
3755	Control panel , ADP 7870 WH	Control pannel box	Dishwasher	1
3756	Control panel ADP 6637	Control pannel box	Dishwasher	1
3757	Control panel BK	Control pannel box	Dishwasher	1
3758	Control panel BK	Control pannel box	Dishwasher	1
3759	Support plate; right	Select support	Dishwasher	1
3760	Stopper	Unknown	Dishwasher	0
3761	Handle drawer ASM, white	Detergent Drawer	Washing Machine	1
3762	Handle	Handle	Unknown	1
3763	Separator	Unknown	Freezer	0
3764	Tray	Unknown	Refrigerator	0
3765	Holder bottles	Unknown	Unknown	0
3766	Door handle set	Handle	Dishwasher	1
3767	Knob program cpl. WH	Knob / Button	Dishwasher	1
3768	Control panel	Control pannel box	Unknown	1
3769	control panel , ADP 5779	Control pannel box	Dishwasher	1
3770	Control panel ADP 6517	Control pannel box	Dishwasher	1
3771	Control panel AV	Control pannel box	Dishwasher	1
3772	Panel control BL	Control pannel box	Cooker Hood	1
3773	Control panel INOX	Control pannel box	Dishwasher	1
3774	Trim door	Unknown	Oven	0
3775	Drawer middle	Drawer	Refrigerator	1
3776	Bottle holder	Unknown	Refrigerator	0
3777	Insert panel WH	Panel	Dishwasher	1
3778	Grip	Unknown	Refrigerator	0
3779	Knob	Knob / Button	Cooker Hood	1
3780	Knob program cpl. BK	Knob / Button	Dishwasher	1
3781	Control panel ADP 6637 BR	Control pannel box	Dishwasher	1
3782	Control panel + handle drawer	Detergent Drawer	Washing Machine	1
3783	Lid rinse aid	Internal Lid	Dishwasher	1
3784	Button ON/OFF WH	Knob / Button	Dishwasher	1
3785	Frame door inner	Unknown	Cooker Hood	0
3786	Front,panel	Panel	Washing Machine	1
3787	Holder plate	Unknown	Dishwasher	0
3788	Handle door cpl., blue	Handle	Washing Machine	1
3789	Knob	Knob / Button	Cooker Hood	1
3790	CONTROL PANEL	Control pannel box	Unknown	1
3791	Control panel service part	Control pannel box	Dishwasher	1
3792	Trim lower drawer,print.ULTRACOOL C.	Drawer	Freezer	1
3793	Support handle grey	Knob/Handle support	Freezer	2
3794	Push button cap WH	Cap rod suspension	Dishwasher	1
3795	Drawer	Detergent Drawer	Unknown	1
3796	Rotary locking	Unknown	Washing Machine	0
3797	Hook lock	Unknown	Dishwasher	0
3798	Door handle	Handle	Refrigerator	1
3799	Knob GAS	Knob / Button	Cooker Hood	1
3800	Control panel ASM, white	Panel	Washing Machine	1
3801	Control panel WH	Control pannel box	Dishwasher	1
3802	Trim door	Unknown	Refrigerator	0
3803	Flap evap. door	Unknown	Washing Machine	0
3804	Button INOX	Knob / Button	Dishwasher	1
3805	Cover	External cover	Cooker Hood	1
3806	Knob	Knob / Button	Oven	1
3807	Knob	Knob / Button	Cooker Hood	1
3808	Knob	Knob / Button	Cooker Hood	1
3809	Control panel	Control pannel box	Refrigerator	1
3810	Button assy +/-	Knob / Button	Washing Machine	1
3811	Push button cap BK	Cap rod suspension	Dishwasher	1
3812	Button INOX	Knob / Button	Dishwasher	1
3813	Door handle BK	Handle	Refrigerator	1
3814	Knob	Knob / Button	Cooker Hood	1
3815	Knob Black	Knob / Button	Cooker Hood	1
3816	Push button	Knob / Button	Washing Machine	1
3817	Holder lamp	Unknown	Washing Machine	0
3818	Insert panel cpl.	Panel	Dishwasher	1
3819	Plinth f.tank bottom GW	Unknown	Unknown	0
3820	Deflector	Unknown	Washing Machine	0
3821	handle cover black	Knob/Handle support	Freezer	1
3822	Knob program cpl. AV	Knob / Button	Dishwasher	1
3823	Panel control IX	Control pannel box	Cooker Hood	1
3824	Support plate; left	Select support	Dishwasher	1
3825	Cover handle grey	Knob/Handle support	Freezer	1
3826	Glassdoor frame	Unknown	Unknown	0
3827	Knob hob regulation	Knob / Button	Cooker Hood	1
3828	Knob bl	Knob / Button	Dishwasher	1
3829	Control panel	Control pannel box	Refrigerator	1
3830	Trim crisper	Unknown	Refrigerator	0
3831	Shelf door right	Unknown	Refrigerator	0
3832	Knob Thermostat	Knob / Button	Washing Machine	1
3833	Plate handle AV	Handle	Dishwasher	1
3834	Bushing	Unknown	Refrigerator	0
3835	Flap	Unknown	Refrigerator	0
3836	Flap	Unknown	Unknown	0
3837	Holder contain.	Unknown	Refrigerator	0
3838	Plinth	Unknown	Unknown	0
3839	Door handle	Handle	Oven	1
3840	Control panel	Control pannel box	Refrigerator	1
3841	Support handle dark grey	Knob/Handle support	Freezer	2
3842	Plinth	Unknown	Refrigerator	0
3843	Spacer tubular handle nirosta	Handle	Cooker Hood	1
3844	Water guide	Water guide	Washing Machine	2
3845	Tube MW	Unknown	Microwave	0
3846	Knob elec.oven	Knob / Button	Cooker Hood	1
3847	Control panel	Control pannel box	Refrigerator	1
3848	Control panel ,ADP 6638	Control pannel box	Dishwasher	1
3849	Batten ri/le wh nordic	Unknown	Dishwasher	0
3850	Glassdoor frame ALU	Unknown	Washing Machine	0
3851	Knob Black	Knob / Button	Cooker Hood	1
3852	Knob THERMOSTAT	Knob / Button	Cooker Hood	1
3853	Control panel , ADP 6839 WH STEAM	Control pannel box	Dishwasher	1
3854	Push button cap ON/OFF BK	Cap rod suspension	Dishwasher	1
3855	Front,panel	Panel	Refrigerator	1
3856	Plate handle INOX	Handle	Dishwasher	1
3857	End cap left	Unknown	Washing Machine	0
3858	Panel	Panel	Unknown	1
3859	Drawer ,left	Drawer	Refrigerator	1
3860	Cover basket printed	External cover	Refrigerator	1
3861	Front panel	Panel	Refrigerator	1
3862	Knob	Knob / Button	Oven	1
3863	CONTROL PANEL SILVER; SILVER	Control pannel box	Dishwasher	1
3864	Control panel	Control pannel box	Refrigerator	1
3865	Bottle shelf	Unknown	Refrigerator	0
3866	Push button cap BK	Cap rod suspension	Dishwasher	1
3867	Water conveyor	Water collector	Refrigerator	1
3868	Handle cover	External cover	Refrigerator	1
3869	Shelf	Unknown	Freezer	0
3870	Button start/stop	Knob / Button	Cooker Hood	1
3871	FRONT,PANEL	Panel	Refrigerator	1
3872	Handle door	Handle	Microwave	1
3873	Knob WP-BOFFI P.P. INOX461961020888	Knob / Button	Oven	1
3874	Knob	Knob / Button	Cooker Hood	1
3875	Support door glass left	Select support	Oven	1
3876	Button SIL	Knob / Button	Dishwasher	1
3877	Knob program cpl. WH	Knob / Button	Dishwasher	1
3878	Knob program cpl. SILV	Knob / Button	Dishwasher	1
3879	control panel	Control pannel box	Refrigerator	1
3880	CONTROL PANEL	Control pannel box	Refrigerator	1
3881	Control panel	Panel	Washing Machine	1
3882	Handle cover dark grey	Knob/Handle support	Freezer	1
3883	Control panel WH	Control pannel box	Dishwasher	1
3884	Protector f.door left	Unknown	Dishwasher	0
3885	Button WH	Knob / Button	Dishwasher	1
3886	Frame ASM - Door	Unknown	Washing Machine	0
3887	Front,panel	Panel	Freezer	1
3888	Knob	Knob / Button	Oven	1
3889	Control panel + handle drawer	Detergent Drawer	Washing Machine	1
3890	Knob spin speed GW blue print.	Knob / Button	Washing Machine	1
3891	Trim grid	Unknown	Refrigerator	0
3892	Plinth rounded BK	Unknown	Dishwasher	0
3893	INSERT	Unknown	Washing Machine	0
3894	KNOB	Knob / Button	Cooker Hood	1
3895	Front,panel	Panel	Refrigerator	1
3896	Knob	Knob / Button	Cooker Hood	1
3897	Support	Bracket / support	Washing Machine	1
3898	Plinth rounded WH	Unknown	Dishwasher	0
3899	Front	Unknown	Refrigerator	0
3900	Air guide	Unknown	Microwave	0
3901	Handle door	Handle	Refrigerator	1
3902	Knob program cpl. AV	Knob / Button	Dishwasher	1
3903	Drum lifter 1x	Drum beater	Washing Machine	1
3904	Knob	Knob / Button	Cooker Hood	1
3905	KNOB THERMOSTAT	Knob / Button	Cooker Hood	1
3906	Button start/stop	Knob / Button	Cooker Hood	1
3907	Handle	Handle	Refrigerator	1
3908	Knob ,GOLDEN	Knob / Button	Cooker Hood	1
3909	Separator	Unknown	Freezer	0
3910	Protector	Unknown	Washing Machine	0
3911	Lens	Unknown	Unknown	0
3912	Handle drawer GW	Detergent Drawer	Washing Machine	1
3913	Dispenser + cap, Access-USA, EU	Unknown	Washing Machine	0
3914	Knob program cpl. WH	Knob / Button	Dishwasher	1
3915	Plate handle WH	Handle	Dishwasher	1
3916	Knob	Knob / Button	Cooker Hood	1
3917	Cover handle	External cover	Refrigerator	1
3918	Casing	Unknown	Refrigerator	0
3919	Drawer ,right	Drawer	Refrigerator	1
3920	Front,panel	Panel	Refrigerator	1
3921	KNOB,OVEN GAS	Knob / Button	Cooker Hood	1
3922	Knob with spring	Knob / Button	Washing Machine	1
3923	Knob automatic off	Knob / Button	Cooker Hood	1
3924	Control panel	Control pannel box	Refrigerator	1
3925	Dispenser 3 ch.	Unknown	Washing Machine	0
3926	Door handle ,black	Knob/Handle support	Freezer	1
3927	KNOB	Knob / Button	Cooker Hood	1
3928	Stopper	Unknown	Freezer	0
3929	Insert panel AWM 049/3	Panel	Washing Machine	1
3930	Knob program cpl. WH	Knob / Button	Dishwasher	1
3931	Knob	Knob / Button	Cooker Hood	1
3932	Control panel	Control pannel box	Freezer	1
3933	Dispenser	Unknown	Washing Machine	0
3934	Knob	Knob / Button	Cooker Hood	1
3935	Holder front flap pair	Unknown	Cooker Hood	0
3936	Handle cover	Handle	Unknown	1
3937	Control panel ,GSFS 5321/1	Control pannel box	Dishwasher	1
3938	Cover PCB	External cover	Microwave	1
3939	Support	Select support	Freezer	1
3940	Knob Spin Speed	Knob / Button	Washing Machine	1
3941	Control panel	Control pannel box	Refrigerator	1
3942	Support DX.CERN.COP.WH	Select support	Cooker Hood	1
3943	Handle drawer 6.SENSE	Detergent Drawer	Washing Machine	1
3944	Knob hob regulation	Knob / Button	Cooker Hood	1
3945	BOTTLE SHELF	Unknown	Refrigerator	0
3946	Threaded cap cpl. WH	Cap rod suspension	Dishwasher	1
3947	Cover hinge	External cover	Washing Machine	1
3948	Control panel	Control pannel box	Refrigerator	1
3949	INDICATION DISC	Unknown	Oven	0
3950	Knob thermostat	Knob / Button	Cooker Hood	1
3951	Spacer	Spacer	Washing Machine	1
3952	Knob	Knob / Button	Cooker Hood	1
3953	Cover drawer detergent	Detergent Drawer	Washing Machine	2
3954	Cover multiflow cpl.+ chart	Unknown	Freezer	0
3955	control panel	Control pannel box	Refrigerator	1
3956	Grip door IG	Unknown	Washing Machine	0
3957	Control panel WH	Control pannel box	Dishwasher	1
3958	Button AV AV	Knob / Button	Dishwasher	1
3959	Front,panel	Panel	Refrigerator	1
3960	door handle	Handle	Refrigerator	1
3961	Panel,control	Control pannel box	Refrigerator	1
3962	BOTTLE SHELF	Unknown	Refrigerator	0
3963	Cover fastener upper	Unknown	Freezer	0
3964	Frame	Unknown	Washing Machine	0
3965	Frame,door glas; VBL BK GW	Unknown	Washing Machine	0
3966	Insert rear Knob	Knob / Button	Washing Machine	1
3967	Knob	Knob / Button	Oven	1
3968	Button Start	Knob / Button	Washing Machine	1
3969	Small plate,sid	Unknown	Refrigerator	0
3970	Threaded cap	Unknown	Washing Machine	0
3971	Button WH	Knob / Button	Microwave	1
3972	Front + PLATINE	Unknown	Refrigerator	0
3973	Cam plate	Unknown	Microwave	0
3974	Threaded cap	Cap rod suspension	Dishwasher	1
3975	Control panel	Control pannel box	Refrigerator	1
3976	Support handle US	Knob/Handle support	Freezer	2
3977	Front panel	Panel	Refrigerator	1
3978	Panel,control; +electronic	Control pannel box	Refrigerator	1
3979	Control panel WA ADORINA S 162	Panel	Washing Machine	1
3980	Button small	Knob / Button	Cooker Hood	1
3981	BANDEAU + PLATINE	Unknown	Refrigerator	0
3982	Control panel - TP235010G	Control pannel box	Freezer	1
3983	Door handle	Handle	Microwave	1
3984	Drip tray assy	Unknown	Washing Machine	0
3985	Knob	Knob / Button	Cooker Hood	1
3986	Knob program cpl. WH	Knob / Button	Dishwasher	1
3987	Holder bottles	Unknown	Refrigerator	0
3988	KNOB	Knob / Button	Cooker Hood	1
3989	Knob program cpl. WH	Knob / Button	Dishwasher	1
3990	Control panel WH	Control pannel box	Dishwasher	1
3991	Frame glassdoor	Unknown	Washing Machine	0
3992	Knob program BI black RAL 9011	Knob / Button	Dishwasher	1
3993	Knob	Knob / Button	Cooker Hood	1
3994	Control panel	Control pannel box	Refrigerator	1
3995	Knob elec.oven	Knob / Button	Cooker Hood	1
3996	Control panel	Control pannel box	Refrigerator	1
3997	Holder dishes Multiflex10809	Unknown	Dishwasher	0
3998	Glassdoor frame silver VBL BK	Unknown	Washing Machine	0
3999	Knob	Knob / Button	Oven	1
4000	COVER	External cover	Refrigerator	1
4001	Knob IX	Knob / Button	Microwave	1
4002	Flap small	Unknown	Freezer	0
4003	Control panel WH	Control pannel box	Dishwasher	1
4004	Plate handle WH	Handle	Dishwasher	1
4005	KNOB	Knob / Button	Oven	1
4006	Knob thermostat	Knob / Button	Refrigerator	1
4007	Support	Select support	Refrigerator	1
4008	Plate handle BK	Handle	Dishwasher	1
4009	Cover sieve	External cover	Dishwasher	1
4010	Knob	Knob / Button	Cooker Hood	1
4011	Handle drawer	Detergent Drawer	Washing Machine	1
4012	Button WH	Knob / Button	Dishwasher	1
4013	Door handle	Handle	Oven	1
4014	Knob	Knob / Button	Cooker Hood	1
4015	Panel,control	Control pannel box	Refrigerator	1
4016	COMPARTMENT	Unknown	Unknown	0
4017	Push button drop white GW	Knob / Button	Washing Machine	1
4018	Threaded cap	Unknown	Washing Machine	0
4019	Knob	Knob / Button	Washing Machine	1
4020	Dispenser	Unknown	Washing Machine	0
4021	Support sensor	Select support	Freezer	1
4022	Bushing	Unknown	Unknown	0
4023	Door handle	Handle	Refrigerator	1
4024	Insert f. control panel	Control pannel box	Refrigerator	1
4025	Regulator	Unknown	Oven	0
4026	Push button cap AV	Cap rod suspension	Dishwasher	1
4027	Knob	Knob / Button	Cooker Hood	1
4028	Plinth	Unknown	Refrigerator	0
4029	Bushing	Unknown	Refrigerator	0
4030	Drawer	Detergent Drawer	Washing Machine	1
4031	Knob nickel plating	Knob / Button	Cooker Hood	1
4032	Knob	Knob / Button	Cooker Hood	1
4033	Control panel	Control pannel box	Refrigerator	1
4034	Cam plate	Unknown	Microwave	0
4035	Knob program cpl. WH	Knob / Button	Dishwasher	1
4036	Control panel	Control pannel box	Refrigerator	1
4037	nob tap	Unknown	Cooker Hood	0
4038	Stop door	Unknown	Refrigerator	0
4039	Lock hook	Unknown	Dishwasher	0
4040	Knob with spring	Knob / Button	Washing Machine	1
4041	Panel,control	Control pannel box	Freezer	1
4042	Control panel WH	Control pannel box	Dishwasher	1
4043	Knob program cpl. WH program cpl. WH	Knob / Button	Dishwasher	1
4044	Cover	External cover	Refrigerator	1
4045	Lever connection	Unknown	Washing Machine	0
4046	Hook drawer	Detergent Drawer	Washing Machine	1
4047	Panel,control; + electronic	Control pannel box	Refrigerator	1
4048	Front panel set,printed	Panel	Refrigerator	1
4049	Knob; program cpl. SIL	Knob / Button	Dishwasher	1
4050	Separator lower	Unknown	Freezer	0
4051	KNOB	Knob / Button	Cooker Hood	1
4052	Push button cap ON/OFF BK	Cap rod suspension	Dishwasher	1
4053	Knob WH	Knob / Button	Dishwasher	1
4054	Knob program cpl. BK	Knob / Button	Dishwasher	1
4055	Handle door DELTA; GW	Handle	Washing Machine	1
4056	button small WH	Knob / Button	Cooker Hood	1
4057	Holder	Unknown	Washing Machine	0
4058	Knob program cpl. BK	Knob / Button	Dishwasher	1
4059	Handle WH	Handle	Dishwasher	1
4060	button assembly	Knob / Button	Microwave	1
4061	Knob gas/clock	Knob / Button	Cooker Hood	1
4062	Tray	Unknown	Refrigerator	0
4063	Insert control panel	Control pannel box	Freezer	1
4064	Trim inlay drawer	Drawer	Freezer	1
4065	Knob	Knob / Button	Cooker Hood	1
4066	Tray compressor	Unknown	Refrigerator	0
4067	Handle door cpl. black	Handle	Washing Machine	1
4068	Trim grid	Unknown	Freezer	0
4069	Button BK	Knob / Button	Dishwasher	1
4070	Control panel	Control pannel box	Refrigerator	1
4071	Knob	Knob / Button	Cooker Hood	1
4072	Plate handle INOX	Handle	Dishwasher	1
4073	FRAME DOOR GLAS	Unknown	Washing Machine	0
4074	Wheel basket	Basket wheel	Dishwasher	2
4075	Knob	Knob / Button	Unknown	1
4076	Rail left bottle rack	Unknown	Freezer	0
4077	Cover	External cover	Washing Machine	1
4078	Button ON/OFF WH	Knob / Button	Dishwasher	1
4079	Push button BGW-2 opt.	Knob / Button	Washing Machine	1
4080	Knob	Knob / Button	Oven	1
4081	Knob program cpl. AV	Knob / Button	Dishwasher	1
4082	Cover plate GW	External cover	Washing Machine	1
4083	Knob	Knob / Button	Cooker Hood	1
4084	Plinth VBL BK GW	Unknown	Washing Machine	0
4085	Cover Hinge WH	External cover	Washing Machine	1
4086	Knob program cpl.AV	Knob / Button	Dishwasher	1
4087	Button BK	Knob / Button	Dishwasher	1
4088	Plate,handle; ALU	Handle	Dishwasher	1
4089	Plate handle WH	Handle	Dishwasher	1
4090	Flap complete GW	Unknown	Unknown	0
4091	Trim	Unknown	Refrigerator	0
4092	Button WH	Knob / Button	Dishwasher	1
4093	Knob tap	Knob / Button	Cooker Hood	1
4094	Cam	CAM	Washing Machine	1
4095	Batten adjustable 5mm WH	Unknown	Dishwasher	0
4096	BUTTON,PUSH	Knob / Button	Cooker Hood	1
4097	Knob thermostat	Knob / Button	Refrigerator	1
4098	Knob program cpl. INOX	Knob / Button	Dishwasher	1
4099	Air guide	Unknown	Microwave	0
4100	Support shelf	Select support	Freezer	1
4101	Holder	Unknown	Unknown	0
4102	Cover	External cover	Refrigerator	1
4103	Holder microswitch	Unknown	Microwave	0
4104	DRAWER	Detergent Drawer	Washing Machine	1
4105	holder glasses wiring EBL d.grey	Unknown	Dishwasher	0
4106	Knob	Knob / Button	Cooker Hood	1
4107	Push button	Knob / Button	Oven	1
4108	Cover AUX.MOKA	External cover	Washing Machine	1
4109	Shelf flap	Unknown	Refrigerator	0
4110	Panel,control	Panel	Washing Machine	1
4111	Bracket porcelain	Bracket / support	Cooker Hood	1
4112	Button,push	Knob / Button	Cooker Hood	1
4113	Plinth rounded WH	Unknown	Dishwasher	0
4114	Holder ROLLER COMPL.	Unknown	Washing Machine	0
4115	Plinth	Unknown	Refrigerator	0
4116	BUTTON,PUSH	Knob / Button	Cooker Hood	1
4117	Knob	Knob / Button	Oven	1
4118	Button assembly	Knob / Button	Microwave	1
4119	Tray compressor	Unknown	Freezer	0
4120	Stopper	Unknown	Cooker Hood	0
4121	Rod	Unknown	Freezer	0
4122	Drawer detergent	Detergent Drawer	Washing Machine	2
4123	Handle cover US	Knob/Handle support	Freezer	1
4124	Plate handle BK	Handle	Dishwasher	1
4125	Frame door glas	Unknown	Washing Machine	0
4126	Button INOX	Knob / Button	Dishwasher	1
4127	Front panel	Panel	Washing Machine	1
4128	KNOB	Knob / Button	Cooker Hood	1
4129	Insert f. handle	Handle	Refrigerator	1
4130	Can,measuring sub asm.	Unknown	Washing Machine	0
4131	Panel	Panel	Refrigerator	1
4132	Knob	Knob / Button	Cooker Hood	1
4133	Plate handle INOX.	Handle	Dishwasher	1
4134	Knob program cpl. WH	Knob / Button	Washing Machine	1
4135	Panel control	Control pannel box	Refrigerator	1
4136	Button cap ON/OFF BK	Cap rod suspension	Dishwasher	1
4137	Button BK	Knob / Button	Dishwasher	1
4138	Adapter GW	Unknown	Washing Machine	0
4139	Cover BK 3,5x5	External cover	Dishwasher	1
4140	KNOB	Knob / Button	Refrigerator	1
4141	Fixation left	Unknown	Washing Machine	0
4142	Cover	External cover	Oven	1
4143	Knob thermostat	Knob / Button	Refrigerator	1
4144	Fixation right	Unknown	Washing Machine	0
4145	Button holder small	Knob / Button	Microwave	1
4146	Button Options	Knob / Button	Washing Machine	1
4147	Door handle	Handle	Oven	1
4148	Can plug	Unknown	Dishwasher	0
4149	Knob program cpl. BK	Knob / Button	Dishwasher	1
4150	Knob start	Knob / Button	Microwave	1
4151	Handle	Handle	Washing Machine	1
4152	Insert piece	Unknown	Refrigerator	0
4153	Holder (not shown)	Unknown	Microwave	0
4154	Button,push	Knob / Button	Oven	1
4155	Knob program cpl. INOX	Knob / Button	Dishwasher	1
4156	Knob program cpl. WH	Knob / Button	Dishwasher	1
4157	Knob	Knob / Button	Unknown	1
4158	Knob program cpl. INOX	Knob / Button	Dishwasher	1
4159	Knob	Knob / Button	Oven	1
4160	Button holder small BL	Knob / Button	Cooker Hood	1
4161	Plate,handle; INOX	Handle	Dishwasher	1
4162	Chamber,air	Unknown	Washing Machine	0
4163	Threaded cap	Unknown	Washing Machine	0
4164	Knob	Knob / Button	Microwave	1
4165	Button cap ON/OFF WH	Cap rod suspension	Dishwasher	1
4166	BUSHING	Unknown	Refrigerator	0
4167	Knob Options	Knob / Button	Washing Machine	1
4168	Door handle	Handle	Refrigerator	1
4169	Button	Knob / Button	Refrigerator	1
4170	Threaded cap	Unknown	Washing Machine	0
4171	Button Start, BK LCD	Knob / Button	Washing Machine	1
4172	Push button GW	Knob / Button	Washing Machine	1
4173	Push button Ampere	Knob / Button	Oven	1
4174	Button INOX	Knob / Button	Dishwasher	1
4175	Cover MW inlet	External cover	Cooker Hood	1
4176	Flap	Unknown	Dishwasher	0
4177	Button small BL	Knob / Button	Cooker Hood	1
4178	Throttle Disc	Unknown	Dishwasher	0
4179	Handle door cpl.	Handle	Washing Machine	1
4180	Knob BL BK/CB BI	Knob / Button	Cooker Hood	1
4181	Grip cutlery basket white	Unknown	Washing Machine	0
4182	Chamber,air	Unknown	Washing Machine	0
4183	Floater	Unknown	Dishwasher	0
4184	Button SIL	Knob / Button	Dishwasher	1
4185	Cover kond.+ airchanel 10809	External cover	Dishwasher	1
4186	Handle door cpl.	Handle	Washing Machine	1
4187	Cam indicator	CAM	Washing Machine	1
4188	Threaded cap	Cap rod suspension	Dishwasher	1
4189	Cap f.beater	Cap rod suspension	Dishwasher	1
4190	Panel control.	Control pannel box	Cooker Hood	1
4191	Knob	Knob / Button	Oven	1
4192	Knob	Knob / Button	Cooker Hood	1
4193	Control panel LO 50	Panel	Washing Machine	1
4194	Control panel Yoda+ P6	Control pannel box	Dishwasher	1
4195	Control panel GSUK 5040 DI I	Control pannel box	Dishwasher	1
4196	Control panel MDW 710 AGW	Control pannel box	Dishwasher	1
4197	Control panel + handle drawer	Detergent Drawer	Washing Machine	1
4198	Control panel + handle drawer	Detergent Drawer	Washing Machine	1
4199	Hook	Unknown	Cooker Hood	0
4200	Liner	Unknown	Washing Machine	0
4201	Rod ,suspension cpl	Unknown	Washing Machine	0
4202	Tray compressor	Unknown	Refrigerator	0
4203	Tray with holes,INOX	Unknown	Cooker Hood	0
4204	Tray unperforated,177x325x40	Unknown	Cooker Hood	0
4205	Tray	Unknown	Refrigerator	0
4206	Batten ALU	Unknown	Dishwasher	0
4207	Bushing	Unknown	Washing Machine	0
4208	Housing f. Nozzle	Unknown	Refrigerator	0
4209	Basket freezer	Unknown	Refrigerator	0
4210	Basket Insert	Basket	Dishwasher	1
4211	Cover	External cover	Refrigerator	1
4212	Cover glass	External cover	Cooker Hood	1
4213	Cover dispenser complete	External cover	Washing Machine	1
4214	Control cover	Control pannel box	Refrigerator	1
4215	Control cover	Control pannel box	Refrigerator	1
4216	AFFICHEUR	Unknown	Oven	0
4217	Spacer	Spacer	Cooker Hood	1
4218	Spacer	Spacer	Cooker Hood	1
4219	SPACEBAR	Unknown	Refrigerator	0
4220	Dispenser COMBIDOSAGE CPL.	Unknown	Dishwasher	0
4221	Brake Band	Unknown	Washing Machine	0
4222	Front	Unknown	Refrigerator	0
4223	Cover	External cover	Cooker Hood	1
4224	Insert left	Unknown	Refrigerator	0
4225	Insert panel cpl.	Panel	Dishwasher	1
4226	Insert panel cpl.	Panel	Dishwasher	1
4227	Insert panel cpl.	Panel	Dishwasher	1
4228	Insert panel cpl.	Panel	Dishwasher	1
4229	Insert panel	Panel	Dishwasher	1
4230	Insert panel	Panel	Dishwasher	1
4231	Insert panel	Panel	Dishwasher	1
4232	Insert panel	Panel	Dishwasher	1
4233	Insert panel	Panel	Dishwasher	1
4234	Insert panel WH	Panel	Dishwasher	1
4235	Insert panel WA 2452/WS-CH	Panel	Washing Machine	1
4236	Nameplate white colour	Unknown	Refrigerator	0
4237	Knob	Knob / Button	Washing Machine	1
4238	Knob	Knob / Button	Refrigerator	1
4239	Knob switch	Knob / Button	Cooker Hood	1
4240	Knob	Knob / Button	Cooker Hood	1
4241	Knob	Knob / Button	Cooker Hood	1
4242	Knob defrost	Knob / Button	Refrigerator	1
4243	Knob	Knob / Button	Refrigerator	1
4244	Knob	Knob / Button	Unknown	1
4245	Knob	Knob / Button	Unknown	1
4246	Knob	Knob / Button	Cooker Hood	1
4247	Knob Potentiometer	Knob / Button	Washing Machine	1
4248	Knob Electric plate (WH)	Knob / Button	Cooker Hood	1
4249	Control panel	Control pannel box	Cooker Hood	1
4250	Panel control	Control pannel box	Refrigerator	1
4251	Control panel	Control pannel box	Cooker Hood	1
4252	Control panel	Control pannel box	Dishwasher	1
4253	Control panel	Panel	Washing Machine	1
4254	Control panel ,GSFS 4581	Control pannel box	Dishwasher	1
4255	Control panel AWA 1000	Panel	Washing Machine	1
4256	Control panel AWT 2274	Panel	Washing Machine	1
4257	Control panel AWT 2284	Panel	Washing Machine	1
4258	Control panel WHControl panel WH	Control pannel box	Dishwasher	1
4259	Control panel FL 244	Panel	Washing Machine	1
4260	Control panel FL 5054	Panel	Washing Machine	1
4261	Control panel GSFS 6420 WS	Control pannel box	Dishwasher	1
4262	Control panel GSFS 6521 WS	Control pannel box	Dishwasher	1
4263	Control panel GW	Panel	Washing Machine	1
4264	Control panel INOX	Control pannel box	Dishwasher	1
4265	Control panel INOX	Control pannel box	Dishwasher	1
4266	Control panel INOX	Control pannel box	Dishwasher	1
4267	Control panel INOX	Control pannel box	Dishwasher	1
4268	Control panel BK	Control pannel box	Dishwasher	1
4269	Control panel BK	Control pannel box	Dishwasher	1
4270	Control panel SIL	Control pannel box	Dishwasher	1
4271	Control panel VBL BKEL	Panel	Washing Machine	1
4272	Holder, eggs	Unknown	Refrigerator	0
4273	Trim crisper	Unknown	Refrigerator	0
4274	Regulator	Unknown	Refrigerator	0
4275	Shelf	Unknown	Refrigerator	0
4276	Shelf	Unknown	Refrigerator	0
4277	Flap f. ,basket	Unknown	Refrigerator	0
4278	FLAP	Unknown	Refrigerator	0
4279	Support front flap pair	Select support	Cooker Hood	1
4280	Holder	Unknown	Cooker Hood	0
4281	Holder left	Unknown	Refrigerator	0
4282	Push button	Knob / Button	Washing Machine	1
4283	Push button	Knob / Button	Cooker Hood	1
4284	Button	Knob / Button	Dishwasher	1
4285	Button SIL	Knob / Button	Dishwasher	1
4286	Button start n&d	Knob / Button	Cooker Hood	1
4287	Adapter	Unknown	Unknown	0
4288	Insert drawer	Drawer	Refrigerator	1
4289	Insert panel WH	Panel	Dishwasher	1
4290	Insert panel WH	Panel	Dishwasher	1
4291	Handle	Handle	Washing Machine	1
4292	Control panel ADG 7820 FD	Control pannel box	Dishwasher	1
4293	Control panel	Panel	Washing Machine	1
4294	Control panel ,ADP 6827 WH	Control pannel box	Dishwasher	1
4295	Control panel ADP 4617 WH	Control pannel box	Dishwasher	1
4296	Control panel ADP 6565 IX	Control pannel box	Dishwasher	1
4297	Panel control Ampere	Control pannel box	Cooker Hood	1
4298	Control panel WH	Control pannel box	Dishwasher	1
4299	Control panel WH	Control pannel box	Dishwasher	1
4300	Control panel WH	Control pannel box	Dishwasher	1
4301	Control panel C 848	Control pannel box	Dishwasher	1
4302	Control panel + handle drawer	Detergent Drawer	Washing Machine	1
4303	Control panel LPA 50	Control pannel box	Dishwasher	1
4304	Control panel BK	Control pannel box	Dishwasher	1
4305	hook	Unknown	Oven	0
